Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Latitude,Longitude
17769,Lesotho,Maize,1991,5408,788.0,0.3,14.66,-29.609988,28.233608
17770,Lesotho,Potatoes,1991,156250,788.0,0.3,14.66,-29.609988,28.233608
17771,Lesotho,Sorghum,1991,5399,788.0,0.3,14.66,-29.609988,28.233608
17772,Lesotho,Wheat,1991,1959,788.0,0.3,14.66,-29.609988,28.233608
17773,Lesotho,Maize,1992,5792,788.0,0.3,15.16,-29.609988,28.233608
17774,Lesotho,Potatoes,1992,148649,788.0,0.3,15.16,-29.609988,28.233608
17775,Lesotho,Sorghum,1992,6123,788.0,0.3,15.16,-29.609988,28.233608
17776,Lesotho,Wheat,1992,8580,788.0,0.3,15.16,-29.609988,28.233608
17777,Lesotho,Maize,1993,8875,788.0,0.3,14.95,-29.609988,28.233608
17778,Lesotho,Potatoes,1993,150000,788.0,0.3,14.95,-29.609988,28.233608
17779,Lesotho,Sorghum,1993,12704,788.0,0.3,14.95,-29.609988,28.233608
17780,Lesotho,Wheat,1993,7330,788.0,0.3,14.95,-29.609988,28.233608
17781,Lesotho,Maize,1994,8629,788.0,0.3,14.22,-29.609988,28.233608
17782,Lesotho,Potatoes,1994,155556,788.0,0.3,14.22,-29.609988,28.233608
17783,Lesotho,Sorghum,1994,8756,788.0,0.3,14.22,-29.609988,28.233608
17784,Lesotho,Wheat,1994,4199,788.0,0.3,14.22,-29.609988,28.233608
17785,Lesotho,Maize,1995,8126,788.0,0.3,14.55,-29.609988,28.233608
17786,Lesotho,Potatoes,1995,156169,788.0,0.3,14.55,-29.609988,28.233608
17787,Lesotho,Sorghum,1995,8028,788.0,0.3,14.55,-29.609988,28.233608
17788,Lesotho,Wheat,1995,6166,788.0,0.3,14.55,-29.609988,28.233608
17789,Lesotho,Maize,1996,12490,788.0,0.3,13.93,-29.609988,28.233608
17790,Lesotho,Potatoes,1996,157202,788.0,0.3,13.93,-29.609988,28.233608
17791,Lesotho,Sorghum,1996,8591,788.0,0.3,13.93,-29.609988,28.233608
17792,Lesotho,Wheat,1996,14108,788.0,0.3,13.93,-29.609988,28.233608
17793,Lesotho,Maize,1997,9857,788.0,0.3,14.28,-29.609988,28.233608
17794,Lesotho,Potatoes,1997,159574,788.0,0.3,14.28,-29.609988,28.233608
17795,Lesotho,Sorghum,1997,8056,788.0,0.3,14.28,-29.609988,28.233608
17796,Lesotho,Wheat,1997,16291,788.0,0.3,14.28,-29.609988,28.233608
17797,Lesotho,Maize,1998,13171,788.0,0.3,14.81,-29.609988,28.233608
17798,Lesotho,Potatoes,1998,160000,788.0,0.3,14.81,-29.609988,28.233608
17799,Lesotho,Sorghum,1998,14763,788.0,0.3,14.81,-29.609988,28.233608
17800,Lesotho,Wheat,1998,14810,788.0,0.3,14.81,-29.609988,28.233608
17801,Lesotho,Maize,1999,9410,788.0,0.3,15.34,-29.609988,28.233608
17802,Lesotho,Potatoes,1999,163462,788.0,0.3,15.34,-29.609988,28.233608
17803,Lesotho,Sorghum,1999,11089,788.0,0.3,15.34,-29.609988,28.233608
17804,Lesotho,Wheat,1999,7388,788.0,0.3,15.34,-29.609988,28.233608
17805,Lesotho,Maize,2000,6773,788.0,0.3,14.37,-29.609988,28.233608
17806,Lesotho,Potatoes,2000,164151,788.0,0.3,14.37,-29.609988,28.233608
17807,Lesotho,Sorghum,2000,10378,788.0,0.3,14.37,-29.609988,28.233608
17808,Lesotho,Wheat,2000,6547,788.0,0.3,14.37,-29.609988,28.233608
17809,Lesotho,Maize,2001,8913,788.0,0.3,14.62,-29.609988,28.233608
17810,Lesotho,Potatoes,2001,162963,788.0,0.3,14.62,-29.609988,28.233608
17811,Lesotho,Sorghum,2001,8640,788.0,0.3,14.62,-29.609988,28.233608
17812,Lesotho,Wheat,2001,20515,788.0,0.3,14.62,-29.609988,28.233608
17813,Lesotho,Maize,2002,8088,788.0,0.3,14.69,-29.609988,28.233608
17814,Lesotho,Potatoes,2002,162858,788.0,0.3,14.69,-29.609988,28.233608
17815,Lesotho,Sorghum,2002,4225,788.0,0.3,14.69,-29.609988,28.233608
17816,Lesotho,Wheat,2002,7172,788.0,0.3,14.69,-29.609988,28.233608
17817,Lesotho,Maize,2004,6347,788.0,0.3,14.91,-29.609988,28.233608
17818,Lesotho,Potatoes,2004,163654,788.0,0.3,14.91,-29.609988,28.233608
17819,Lesotho,Sorghum,2004,3933,788.0,0.3,14.91,-29.609988,28.233608
17820,Lesotho,Wheat,2004,6401,788.0,0.3,14.91,-29.609988,28.233608
17821,Lesotho,Maize,2005,7011,788.0,0.53,14.89,-29.609988,28.233608
17822,Lesotho,Potatoes,2005,164086,788.0,0.53,14.89,-29.609988,28.233608
17823,Lesotho,Sorghum,2005,6240,788.0,0.53,14.89,-29.609988,28.233608
17824,Lesotho,Wheat,2005,7234,788.0,0.53,14.89,-29.609988,28.233608
17825,Lesotho,Maize,2006,5974,788.0,5.25,14.18,-29.609988,28.233608
17826,Lesotho,Potatoes,2006,164720,788.0,5.25,14.18,-29.609988,28.233608
17827,Lesotho,Sorghum,2006,3290,788.0,5.25,14.18,-29.609988,28.233608
17828,Lesotho,Wheat,2006,2685,788.0,5.25,14.18,-29.609988,28.233608
17829,Lesotho,Maize,2007,4877,788.0,35.27,14.81,-29.609988,28.233608
17830,Lesotho,Potatoes,2007,166071,788.0,35.27,14.81,-29.609988,28.233608
17831,Lesotho,Sorghum,2007,2436,788.0,35.27,14.81,-29.609988,28.233608
17832,Lesotho,Wheat,2007,4316,788.0,35.27,14.81,-29.609988,28.233608
17833,Lesotho,Maize,2008,4349,788.0,37.44,14.74,-29.609988,28.233608
17834,Lesotho,Potatoes,2008,166379,788.0,37.44,14.74,-29.609988,28.233608
17835,Lesotho,Sorghum,2008,2866,788.0,37.44,14.74,-29.609988,28.233608
17836,Lesotho,Wheat,2008,2415,788.0,37.44,14.74,-29.609988,28.233608
17837,Lesotho,Maize,2009,4159,788.0,77.7,14.62,-29.609988,28.233608
17838,Lesotho,Potatoes,2009,159649,788.0,77.7,14.62,-29.609988,28.233608
17839,Lesotho,Sorghum,2009,5773,788.0,77.7,14.62,-29.609988,28.233608
17840,Lesotho,Wheat,2009,3473,788.0,77.7,14.62,-29.609988,28.233608
17841,Lesotho,Maize,2010,9071,788.0,80.07,15.23,-29.609988,28.233608
17842,Lesotho,Potatoes,2010,165000,788.0,80.07,15.23,-29.609988,28.233608
17843,Lesotho,Sorghum,2010,7189,788.0,80.07,15.23,-29.609988,28.233608
17844,Lesotho,Wheat,2010,14693,788.0,80.07,15.23,-29.609988,28.233608
17845,Lesotho,Maize,2011,6344,788.0,175.27,14.32,-29.609988,28.233608
17846,Lesotho,Potatoes,2011,164706,788.0,175.27,14.32,-29.609988,28.233608
17847,Lesotho,Sorghum,2011,5092,788.0,175.27,14.32,-29.609988,28.233608
17848,Lesotho,Wheat,2011,9965,788.0,175.27,14.32,-29.609988,28.233608
17849,Lesotho,Maize,2012,6712,788.0,271.84,14.62,-29.609988,28.233608
17850,Lesotho,Potatoes,2012,164286,788.0,271.84,14.62,-29.609988,28.233608
17851,Lesotho,Sorghum,2012,1343,788.0,271.84,14.62,-29.609988,28.233608
17852,Lesotho,Wheat,2012,8641,788.0,271.84,14.62,-29.609988,28.233608
17853,Lesotho,Maize,2013,8227,788.0,62.32,14.03,-29.609988,28.233608
17854,Lesotho,Potatoes,2013,173611,788.0,62.32,14.03,-29.609988,28.233608
17855,Lesotho,Sorghum,2013,3051,788.0,62.32,14.03,-29.609988,28.233608
17856,Lesotho,Wheat,2013,12345,788.0,62.32,14.03,-29.609988,28.233608
17857,Libya,Maize,1990,10000,56.0,87.0,19.6,26.3351,17.228331
17858,Libya,Maize,1990,10000,56.0,87.0,20.53,26.3351,17.228331
17859,Libya,Potatoes,1990,80556,56.0,87.0,19.6,26.3351,17.228331
17860,Libya,Potatoes,1990,80556,56.0,87.0,20.53,26.3351,17.228331
17861,Libya,Wheat,1990,12317,56.0,87.0,19.6,26.3351,17.228331
17862,Libya,Wheat,1990,12317,56.0,87.0,20.53,26.3351,17.228331
17863,Libya,Maize,1991,12417,56.0,87.0,18.96,26.3351,17.228331
17864,Libya,Maize,1991,12417,56.0,87.0,19.47,26.3351,17.228331
17865,Libya,Potatoes,1991,81319,56.0,87.0,18.96,26.3351,17.228331
17866,Libya,Potatoes,1991,81319,56.0,87.0,19.47,26.3351,17.228331
17867,Libya,Wheat,1991,12381,56.0,87.0,18.96,26.3351,17.228331
17868,Libya,Wheat,1991,12381,56.0,87.0,19.47,26.3351,17.228331
17869,Libya,Maize,1992,12627,56.0,87.0,19.03,26.3351,17.228331
17870,Libya,Maize,1992,12627,56.0,87.0,19.67,26.3351,17.228331
17871,Libya,Potatoes,1992,78947,56.0,87.0,19.03,26.3351,17.228331
17872,Libya,Potatoes,1992,78947,56.0,87.0,19.67,26.3351,17.228331
17873,Libya,Wheat,1992,10015,56.0,87.0,19.03,26.3351,17.228331
17874,Libya,Wheat,1992,10015,56.0,87.0,19.67,26.3351,17.228331
17875,Libya,Maize,1993,12878,56.0,87.0,19.51,26.3351,17.228331
17876,Libya,Maize,1993,12878,56.0,87.0,20.12,26.3351,17.228331
17877,Libya,Potatoes,1993,85822,56.0,87.0,19.51,26.3351,17.228331
17878,Libya,Potatoes,1993,85822,56.0,87.0,20.12,26.3351,17.228331
17879,Libya,Wheat,1993,8400,56.0,87.0,19.51,26.3351,17.228331
17880,Libya,Wheat,1993,8400,56.0,87.0,20.12,26.3351,17.228331
17881,Libya,Maize,1994,12387,56.0,87.0,19.86,26.3351,17.228331
17882,Libya,Maize,1994,12387,56.0,87.0,20.55,26.3351,17.228331
17883,Libya,Potatoes,1994,116667,56.0,87.0,19.86,26.3351,17.228331
17884,Libya,Potatoes,1994,116667,56.0,87.0,20.55,26.3351,17.228331
17885,Libya,Wheat,1994,7742,56.0,87.0,19.86,26.3351,17.228331
17886,Libya,Wheat,1994,7742,56.0,87.0,20.55,26.3351,17.228331
17887,Libya,Maize,1995,13239,56.0,87.0,19.47,26.3351,17.228331
17888,Libya,Maize,1995,13239,56.0,87.0,20.03,26.3351,17.228331
17889,Libya,Potatoes,1995,165267,56.0,87.0,19.47,26.3351,17.228331
17890,Libya,Potatoes,1995,165267,56.0,87.0,20.03,26.3351,17.228331
17891,Libya,Wheat,1995,7313,56.0,87.0,19.47,26.3351,17.228331
17892,Libya,Wheat,1995,7313,56.0,87.0,20.03,26.3351,17.228331
17893,Libya,Maize,1996,10526,56.0,87.0,19.24,26.3351,17.228331
17894,Libya,Maize,1996,10526,56.0,87.0,20.21,26.3351,17.228331
17895,Libya,Potatoes,1996,187273,56.0,87.0,19.24,26.3351,17.228331
17896,Libya,Potatoes,1996,187273,56.0,87.0,20.21,26.3351,17.228331
17897,Libya,Wheat,1996,7294,56.0,87.0,19.24,26.3351,17.228331
17898,Libya,Wheat,1996,7294,56.0,87.0,20.21,26.3351,17.228331
17899,Libya,Maize,1997,17500,56.0,255.0,19.3,26.3351,17.228331
17900,Libya,Maize,1997,17500,56.0,255.0,20.32,26.3351,17.228331
17901,Libya,Potatoes,1997,174212,56.0,255.0,19.3,26.3351,17.228331
17902,Libya,Potatoes,1997,174212,56.0,255.0,20.32,26.3351,17.228331
17903,Libya,Wheat,1997,10090,56.0,255.0,19.3,26.3351,17.228331
17904,Libya,Wheat,1997,10090,56.0,255.0,20.32,26.3351,17.228331
17905,Libya,Maize,1998,18000,56.0,1262.38,19.75,26.3351,17.228331
17906,Libya,Maize,1998,18000,56.0,1262.38,20.24,26.3351,17.228331
17907,Libya,Potatoes,1998,180000,56.0,1262.38,19.75,26.3351,17.228331
17908,Libya,Potatoes,1998,180000,56.0,1262.38,20.24,26.3351,17.228331
17909,Libya,Wheat,1998,8750,56.0,1262.38,19.75,26.3351,17.228331
17910,Libya,Wheat,1998,8750,56.0,1262.38,20.24,26.3351,17.228331
17911,Libya,Maize,1999,20000,56.0,2269.75,20.27,26.3351,17.228331
17912,Libya,Maize,1999,20000,56.0,2269.75,21.08,26.3351,17.228331
17913,Libya,Potatoes,1999,249910,56.0,2269.75,20.27,26.3351,17.228331
17914,Libya,Potatoes,1999,249910,56.0,2269.75,21.08,26.3351,17.228331
17915,Libya,Wheat,1999,7879,56.0,2269.75,20.27,26.3351,17.228331
17916,Libya,Wheat,1999,7879,56.0,2269.75,21.08,26.3351,17.228331
17917,Libya,Maize,2000,28900,56.0,3277.13,19.59,26.3351,17.228331
17918,Libya,Maize,2000,28900,56.0,3277.13,20.37,26.3351,17.228331
17919,Libya,Potatoes,2000,200000,56.0,3277.13,19.59,26.3351,17.228331
17920,Libya,Potatoes,2000,200000,56.0,3277.13,20.37,26.3351,17.228331
17921,Libya,Wheat,2000,8085,56.0,3277.13,19.59,26.3351,17.228331
17922,Libya,Wheat,2000,8085,56.0,3277.13,20.37,26.3351,17.228331
17923,Libya,Maize,2001,20000,56.0,4284.5,20.09,26.3351,17.228331
17924,Libya,Maize,2001,20000,56.0,4284.5,21.1,26.3351,17.228331
17925,Libya,Potatoes,2001,195000,56.0,4284.5,20.09,26.3351,17.228331
17926,Libya,Potatoes,2001,195000,56.0,4284.5,21.1,26.3351,17.228331
17927,Libya,Wheat,2001,7974,56.0,4284.5,20.09,26.3351,17.228331
17928,Libya,Wheat,2001,7974,56.0,4284.5,21.1,26.3351,17.228331
17929,Libya,Maize,2002,15000,56.0,5291.88,19.96,26.3351,17.228331
17930,Libya,Maize,2002,15000,56.0,5291.88,20.73,26.3351,17.228331
17931,Libya,Potatoes,2002,195000,56.0,5291.88,19.96,26.3351,17.228331
17932,Libya,Potatoes,2002,195000,56.0,5291.88,20.73,26.3351,17.228331
17933,Libya,Wheat,2002,7966,56.0,5291.88,19.96,26.3351,17.228331
17934,Libya,Wheat,2002,7966,56.0,5291.88,20.73,26.3351,17.228331
17935,Libya,Maize,2004,24000,56.0,7306.63,19.76,26.3351,17.228331
17936,Libya,Maize,2004,24000,56.0,7306.63,20.46,26.3351,17.228331
17937,Libya,Potatoes,2004,195000,56.0,7306.63,19.76,26.3351,17.228331
17938,Libya,Potatoes,2004,195000,56.0,7306.63,20.46,26.3351,17.228331
17939,Libya,Wheat,2004,7841,56.0,7306.63,19.76,26.3351,17.228331
17940,Libya,Wheat,2004,7841,56.0,7306.63,20.46,26.3351,17.228331
17941,Libya,Maize,2005,24000,56.0,8314.0,19.48,26.3351,17.228331
17942,Libya,Maize,2005,24000,56.0,8314.0,20.28,26.3351,17.228331
17943,Libya,Potatoes,2005,157629,56.0,8314.0,19.48,26.3351,17.228331
17944,Libya,Potatoes,2005,157629,56.0,8314.0,20.28,26.3351,17.228331
17945,Libya,Wheat,2005,7576,56.0,8314.0,19.48,26.3351,17.228331
17946,Libya,Wheat,2005,7576,56.0,8314.0,20.28,26.3351,17.228331
17947,Libya,Maize,2006,22246,56.0,4847.0,19.48,26.3351,17.228331
17948,Libya,Maize,2006,22246,56.0,4847.0,20.64,26.3351,17.228331
17949,Libya,Potatoes,2006,195440,56.0,4847.0,19.48,26.3351,17.228331
17950,Libya,Potatoes,2006,195440,56.0,4847.0,20.64,26.3351,17.228331
17951,Libya,Wheat,2006,7879,56.0,4847.0,19.48,26.3351,17.228331
17952,Libya,Wheat,2006,7879,56.0,4847.0,20.64,26.3351,17.228331
17953,Libya,Maize,2007,22246,56.0,3170.0,19.87,26.3351,17.228331
17954,Libya,Maize,2007,22246,56.0,3170.0,20.68,26.3351,17.228331
17955,Libya,Potatoes,2007,193333,56.0,3170.0,19.87,26.3351,17.228331
17956,Libya,Potatoes,2007,193333,56.0,3170.0,20.68,26.3351,17.228331
17957,Libya,Wheat,2007,7879,56.0,3170.0,19.87,26.3351,17.228331
17958,Libya,Wheat,2007,7879,56.0,3170.0,20.68,26.3351,17.228331
17959,Libya,Maize,2008,22129,56.0,3824.0,20.17,26.3351,17.228331
17960,Libya,Maize,2008,22129,56.0,3824.0,20.61,26.3351,17.228331
17961,Libya,Potatoes,2008,193333,56.0,3824.0,20.17,26.3351,17.228331
17962,Libya,Potatoes,2008,193333,56.0,3824.0,20.61,26.3351,17.228331
17963,Libya,Wheat,2008,7879,56.0,3824.0,20.17,26.3351,17.228331
17964,Libya,Wheat,2008,7879,56.0,3824.0,20.61,26.3351,17.228331
17965,Libya,Maize,2009,24790,56.0,6046.0,19.93,26.3351,17.228331
17966,Libya,Maize,2009,24790,56.0,6046.0,20.54,26.3351,17.228331
17967,Libya,Potatoes,2009,194380,56.0,6046.0,19.93,26.3351,17.228331
17968,Libya,Potatoes,2009,194380,56.0,6046.0,20.54,26.3351,17.228331
17969,Libya,Wheat,2009,7895,56.0,6046.0,19.93,26.3351,17.228331
17970,Libya,Wheat,2009,7895,56.0,6046.0,20.54,26.3351,17.228331
17971,Libya,Maize,2010,19333,56.0,3548.0,20.51,26.3351,17.228331
17972,Libya,Maize,2010,19333,56.0,3548.0,21.17,26.3351,17.228331
17973,Libya,Potatoes,2010,193849,56.0,3548.0,20.51,26.3351,17.228331
17974,Libya,Potatoes,2010,193849,56.0,3548.0,21.17,26.3351,17.228331
17975,Libya,Wheat,2010,7717,56.0,3548.0,20.51,26.3351,17.228331
17976,Libya,Wheat,2010,7717,56.0,3548.0,21.17,26.3351,17.228331
17977,Libya,Maize,2011,21419,56.0,3548.0,19.44,26.3351,17.228331
17978,Libya,Maize,2011,21419,56.0,3548.0,20.29,26.3351,17.228331
17979,Libya,Potatoes,2011,189247,56.0,3548.0,19.44,26.3351,17.228331
17980,Libya,Potatoes,2011,189247,56.0,3548.0,20.29,26.3351,17.228331
17981,Libya,Wheat,2011,7784,56.0,3548.0,19.44,26.3351,17.228331
17982,Libya,Wheat,2011,7784,56.0,3548.0,20.29,26.3351,17.228331
17983,Libya,Maize,2012,21613,56.0,3548.0,20.01,26.3351,17.228331
17984,Libya,Maize,2012,21613,56.0,3548.0,20.81,26.3351,17.228331
17985,Libya,Potatoes,2012,189474,56.0,3548.0,20.01,26.3351,17.228331
17986,Libya,Potatoes,2012,189474,56.0,3548.0,20.81,26.3351,17.228331
17987,Libya,Wheat,2012,7958,56.0,3548.0,20.01,26.3351,17.228331
17988,Libya,Wheat,2012,7958,56.0,3548.0,20.81,26.3351,17.228331
17989,Libya,Maize,2013,20000,56.0,3548.0,19.93,26.3351,17.228331
17990,Libya,Maize,2013,20000,56.0,3548.0,20.78,26.3351,17.228331
17991,Libya,Potatoes,2013,196667,56.0,3548.0,19.93,26.3351,17.228331
17992,Libya,Potatoes,2013,196667,56.0,3548.0,20.78,26.3351,17.228331
17993,Libya,Wheat,2013,7955,56.0,3548.0,19.93,26.3351,17.228331
17994,Libya,Wheat,2013,7955,56.0,3548.0,20.78,26.3351,17.228331
17995,Lithuania,Maize,1992,13710,656.0,1380.0,7.04,55.169438,23.881275
17996,Lithuania,Potatoes,1992,94916,656.0,1380.0,7.04,55.169438,23.881275
17997,Lithuania,Wheat,1992,29411,656.0,1380.0,7.04,55.169438,23.881275
17998,Lithuania,Maize,1993,13833,656.0,936.0,5.79,55.169438,23.881275
17999,Lithuania,Potatoes,1993,145414,656.0,936.0,5.79,55.169438,23.881275
18000,Lithuania,Wheat,1993,23718,656.0,936.0,5.79,55.169438,23.881275
18001,Lithuania,Maize,1994,13956,656.0,713.0,6.3,55.169438,23.881275
18002,Lithuania,Potatoes,1994,94112,656.0,713.0,6.3,55.169438,23.881275
18003,Lithuania,Wheat,1994,20348,656.0,713.0,6.3,55.169438,23.881275
18004,Lithuania,Maize,1995,14079,656.0,737.0,6.68,55.169438,23.881275
18005,Lithuania,Potatoes,1995,127992,656.0,737.0,6.68,55.169438,23.881275
18006,Lithuania,Wheat,1995,24455,656.0,737.0,6.68,55.169438,23.881275
18007,Lithuania,Maize,1996,14201,656.0,979.0,5.09,55.169438,23.881275
18008,Lithuania,Potatoes,1996,163152,656.0,979.0,5.09,55.169438,23.881275
18009,Lithuania,Wheat,1996,26926,656.0,979.0,5.09,55.169438,23.881275
18010,Lithuania,Maize,1997,14708,656.0,928.0,6.29,55.169438,23.881275
18011,Lithuania,Potatoes,1997,150974,656.0,928.0,6.29,55.169438,23.881275
18012,Lithuania,Wheat,1997,30016,656.0,928.0,6.29,55.169438,23.881275
18013,Lithuania,Maize,1998,16062,656.0,812.0,6.27,55.169438,23.881275
18014,Lithuania,Potatoes,1998,135771,656.0,812.0,6.27,55.169438,23.881275
18015,Lithuania,Wheat,1998,28671,656.0,812.0,6.27,55.169438,23.881275
18016,Lithuania,Maize,1999,17416,656.0,695.0,7.31,55.169438,23.881275
18017,Lithuania,Potatoes,1999,141049,656.0,695.0,7.31,55.169438,23.881275
18018,Lithuania,Wheat,1999,26098,656.0,695.0,7.31,55.169438,23.881275
18019,Lithuania,Maize,2000,18464,656.0,688.06,7.69,55.169438,23.881275
18020,Lithuania,Potatoes,2000,163916,656.0,688.06,7.69,55.169438,23.881275
18021,Lithuania,Wheat,2000,33413,656.0,688.06,7.69,55.169438,23.881275
18022,Lithuania,Maize,2001,22277,656.0,726.09,6.75,55.169438,23.881275
18023,Lithuania,Potatoes,2001,102868,656.0,726.09,6.75,55.169438,23.881275
18024,Lithuania,Wheat,2001,30559,656.0,726.09,6.75,55.169438,23.881275
18025,Lithuania,Maize,2002,28621,656.0,792.6,7.26,55.169438,23.881275
18026,Lithuania,Potatoes,2002,154365,656.0,792.6,7.26,55.169438,23.881275
18027,Lithuania,Wheat,2002,36335,656.0,792.6,7.26,55.169438,23.881275
18028,Lithuania,Maize,2004,21429,656.0,1023.6,6.43,55.169438,23.881275
18029,Lithuania,Potatoes,2004,128802,656.0,1023.6,6.43,55.169438,23.881275
18030,Lithuania,Wheat,2004,40276,656.0,1023.6,6.43,55.169438,23.881275
18031,Lithuania,Maize,2005,30625,656.0,1048.5,6.5,55.169438,23.881275
18032,Lithuania,Potatoes,2005,120987,656.0,1048.5,6.5,55.169438,23.881275
18033,Lithuania,Wheat,2005,37332,656.0,1048.5,6.5,55.169438,23.881275
18034,Lithuania,Maize,2006,23500,656.0,1197.0,6.98,55.169438,23.881275
18035,Lithuania,Potatoes,2006,79083,656.0,1197.0,6.98,55.169438,23.881275
18036,Lithuania,Wheat,2006,23554,656.0,1197.0,6.98,55.169438,23.881275
18037,Lithuania,Maize,2007,48148,656.0,2722.82,7.44,55.169438,23.881275
18038,Lithuania,Potatoes,2007,109110,656.0,2722.82,7.44,55.169438,23.881275
18039,Lithuania,Wheat,2007,39219,656.0,2722.82,7.44,55.169438,23.881275
18040,Lithuania,Maize,2008,42105,656.0,2722.55,7.84,55.169438,23.881275
18041,Lithuania,Potatoes,2008,148017,656.0,2722.55,7.84,55.169438,23.881275
18042,Lithuania,Wheat,2008,42689,656.0,2722.55,7.84,55.169438,23.881275
18043,Lithuania,Maize,2009,43273,656.0,2748.8,6.7,55.169438,23.881275
18044,Lithuania,Potatoes,2009,142167,656.0,2748.8,6.7,55.169438,23.881275
18045,Lithuania,Wheat,2009,42004,656.0,2748.8,6.7,55.169438,23.881275
18046,Lithuania,Maize,2010,66901,656.0,1803.77,6.14,55.169438,23.881275
18047,Lithuania,Potatoes,2010,130301,656.0,1803.77,6.14,55.169438,23.881275
18048,Lithuania,Wheat,2010,33045,656.0,1803.77,6.14,55.169438,23.881275
18049,Lithuania,Maize,2011,74896,656.0,2062.34,7.32,55.169438,23.881275
18050,Lithuania,Potatoes,2011,155889,656.0,2062.34,7.32,55.169438,23.881275
18051,Lithuania,Wheat,2011,33919,656.0,2062.34,7.32,55.169438,23.881275
18052,Lithuania,Maize,2012,61085,656.0,2559.9,6.31,55.169438,23.881275
18053,Lithuania,Potatoes,2012,170776,656.0,2559.9,6.31,55.169438,23.881275
18054,Lithuania,Wheat,2012,47829,656.0,2559.9,6.31,55.169438,23.881275
18055,Lithuania,Maize,2013,73953,656.0,2515.69,7.42,55.169438,23.881275
18056,Lithuania,Potatoes,2013,148606,656.0,2515.69,7.42,55.169438,23.881275
18057,Lithuania,Wheat,2013,43022,656.0,2515.69,7.42,55.169438,23.881275
18058,Madagascar,Cassava,1990,66512,1513.0,128.41,19.62,-18.766947,46.869107
18059,Madagascar,Maize,1990,9848,1513.0,128.41,19.62,-18.766947,46.869107
18060,Madagascar,Potatoes,1990,69744,1513.0,128.41,19.62,-18.766947,46.869107
18061,Madagascar,"Rice, paddy",1990,20773,1513.0,128.41,19.62,-18.766947,46.869107
18062,Madagascar,Sorghum,1990,5969,1513.0,128.41,19.62,-18.766947,46.869107
18063,Madagascar,Soybeans,1990,10417,1513.0,128.41,19.62,-18.766947,46.869107
18064,Madagascar,Sweet potatoes,1990,53407,1513.0,128.41,19.62,-18.766947,46.869107
18065,Madagascar,Wheat,1990,20000,1513.0,128.41,19.62,-18.766947,46.869107
18066,Madagascar,Cassava,1991,66523,1513.0,131.0,19.79,-18.766947,46.869107
18067,Madagascar,Maize,1991,9667,1513.0,131.0,19.79,-18.766947,46.869107
18068,Madagascar,Potatoes,1991,55983,1513.0,131.0,19.79,-18.766947,46.869107
18069,Madagascar,"Rice, paddy",1991,20546,1513.0,131.0,19.79,-18.766947,46.869107
18070,Madagascar,Sorghum,1991,7020,1513.0,131.0,19.79,-18.766947,46.869107
18071,Madagascar,Soybeans,1991,6349,1513.0,131.0,19.79,-18.766947,46.869107
18072,Madagascar,Sweet potatoes,1991,50308,1513.0,131.0,19.79,-18.766947,46.869107
18073,Madagascar,Wheat,1991,22500,1513.0,131.0,19.79,-18.766947,46.869107
18074,Madagascar,Cassava,1992,67059,1513.0,101.06,19.76,-18.766947,46.869107
18075,Madagascar,Maize,1992,8125,1513.0,101.06,19.76,-18.766947,46.869107
18076,Madagascar,Potatoes,1992,56560,1513.0,101.06,19.76,-18.766947,46.869107
18077,Madagascar,"Rice, paddy",1992,20869,1513.0,101.06,19.76,-18.766947,46.869107
18078,Madagascar,Sorghum,1992,6982,1513.0,101.06,19.76,-18.766947,46.869107
18079,Madagascar,Soybeans,1992,6320,1513.0,101.06,19.76,-18.766947,46.869107
18080,Madagascar,Sweet potatoes,1992,53107,1513.0,101.06,19.76,-18.766947,46.869107
18081,Madagascar,Wheat,1992,25000,1513.0,101.06,19.76,-18.766947,46.869107
18082,Madagascar,Cassava,1993,67718,1513.0,109.41,19.95,-18.766947,46.869107
18083,Madagascar,Maize,1993,8972,1513.0,109.41,19.95,-18.766947,46.869107
18084,Madagascar,Potatoes,1993,56429,1513.0,109.41,19.95,-18.766947,46.869107
18085,Madagascar,"Rice, paddy",1993,20782,1513.0,109.41,19.95,-18.766947,46.869107
18086,Madagascar,Sorghum,1993,6945,1513.0,109.41,19.95,-18.766947,46.869107
18087,Madagascar,Soybeans,1993,6292,1513.0,109.41,19.95,-18.766947,46.869107
18088,Madagascar,Sweet potatoes,1993,51059,1513.0,109.41,19.95,-18.766947,46.869107
18089,Madagascar,Wheat,1993,26667,1513.0,109.41,19.95,-18.766947,46.869107
18090,Madagascar,Cassava,1994,67429,1513.0,76.15,19.96,-18.766947,46.869107
18091,Madagascar,Maize,1994,9451,1513.0,76.15,19.96,-18.766947,46.869107
18092,Madagascar,Potatoes,1994,58442,1513.0,76.15,19.96,-18.766947,46.869107
18093,Madagascar,"Rice, paddy",1994,20694,1513.0,76.15,19.96,-18.766947,46.869107
18094,Madagascar,Sorghum,1994,6907,1513.0,76.15,19.96,-18.766947,46.869107
18095,Madagascar,Soybeans,1994,6264,1513.0,76.15,19.96,-18.766947,46.869107
18096,Madagascar,Sweet potatoes,1994,53846,1513.0,76.15,19.96,-18.766947,46.869107
18097,Madagascar,Wheat,1994,20000,1513.0,76.15,19.96,-18.766947,46.869107
